1082,0.0,4.41,0.791,2.73,2.74,1.487
1083,0.0,4.41,0.791,6.23,2.74,0.791
1084,0.0,4.41,0.791,6.23,2.74,0.791
1085,0.439,3.4,0.157,0.91,0.23,0.611
1086,1.949,3.4,0.157,0.91,0.23,0.982
1087,0.22,1.94,0.27,5.85,0.55,0.983
1088,0.45,1.81,6.019,5.47,0.28,2.391
1089,1.614,0.0,0.0,2.49,0.0,5.663
1090,2.406,2.55,3.343,0.68,0.26,2.419
1091,0.003,0.0,0.0,9.89,0.0,0.0
1092,9.511,0.0,0.0,0.1,0.0,0.792
1093,3.2,0.0,0.0,2.55,0.0,0.0
1094,0.0,0.0,0.0,0.0,0.0,0
1095,0.0,0.0,0.0,0.0,0.0,0
1096,0.0,0.0,0.0,0.0,0.0,0
1097,2.144,0.58,1.271,4.17,0.59,5.533
1098,1.051,0.58,1.271,4.17,0.59,2.995
1099,2.144,0.58,1.271,4.17,0.59,5.533
1100,3.926,1.29,1.057,4.36,0.24,6.369
1101,3.954,0.74,0.605,2.54,0.86,0.216
1102,0.148,4.61,0.585,0.39,0.55,3.987
1103,4.395,1.6,0.101,4.79,0.97,6.161
1104,4.466,1.6,0.101,4.79,0.97,3.494
1105,2.644,1.6,0.101,4.79,0.97,3.494
1106,0.0,0.0,0.0,0.0,0.0,0
1107,0.0,0.0,0.0,0.0,0.0,0
1108,0.0,0.0,0.0,0.0,0.0,0
1109,0.892,0.27,0.119,0.02,0.12,0.005
1110,4.252,0.27,0.119,0.02,0.12,0.467
1111,3.604,0.97,0.122,0.14,0.12,1.005
1112,0.0,0.0,0.0,4.9,0.0,0
1113,1.576,4.08,1.252,1.28,0.18,0.629
1114,0.0,0.0,0.0,0.0,0.0,0
1115,1.425,0.94,1.15,5.43,0.18,4.272
1116,1.425,0.94,1.15,2.98,0.18,4.272
1117,1.164,0.94,1.15,2.98,0.18,10
1118,4.173,1.17,3.035,2.54,0.56,6.262
1119,3.41,2.84,2.582,3.26,0.86,3.123
1120,3.47,1.09,1.05,2.69,0.31,1.342
1121,0.0,0.0,0.0,0.0,0.0,0
1122,2.825,0.63,1.452,2.62,0.83,0.145
1123,3.515,0.63,1.452,2.62,0.83,0.145
1124,0.0,1.15,0.034,3.59,4.73,0.034
1125,0.0,1.15,0.034,1.14,4.73,0.034
1126,1.757,1.15,0.034,1.14,4.73,0.034
1127,0.22,3.64,2.42,1.09,0.44,0.436
1128,0.0,3.64,2.42,1.09,0.44,1.132
1129,1.471,3.64,2.42,1.09,0.44,9.721
1130,1.296,3.26,0.752,0.54,0.53,6.657
1131,0.961,3.26,0.752,0.54,0.53,4.088
1132,0.0,2.98,1.99,0.35,0.55,3.227
1133,1.562,2.28,3.055,7.42,0.3,2.138
1134,0.0,0.0,0.0,0.0,0.0,0
1135,1.189,1.07,1.796,0.57,1.11,6.847
1136,0.247,4.3,1.783,0.18,0.34,1.032
1137,0.851,4.3,1.783,0.18,0.34,1.032
1138,1.131,4.03,2.213,1.67,0.9,8.942
1139,3.821,1.77,0.73,2.62,0.14,3.999
1140,3.44,1.77,0.73,3.67,0.14,6.546
1141,3.536,1.77,0.73,2.62,0.14,3.88
1142,3.723,2.2,2.993,3.17,0.52,6.482
1143,2.188,4.82,1.667,3.84,0.25,7.325
1144,1.982,3.83,2.026,2.99,0.69,9.874
1145,1.982,3.83,2.026,2.99,0.69,9.874
1146,0.0,5.49,0.798,8.65,0.19,0.084
1147,0.22,5.49,0.798,8.65,0.19,0.084
1148,0.22,5.49,0.798,8.65,0.19,0.084
1149,0.0,2.21,0.217,0.2,2.04,0.15
1150,0.865,2.21,0.217,0.2,2.04,0.15
1151,0.865,2.21,0.217,0.2,2.04,0.15
1152,0.286,4.28,3.582,0.29,0.83,1.149
1153,0.0,3.74,4.031,0.44,0.58,1.058
1154,1.688,3.74,4.031,0.44,0.58,1.058
1155,2.537,0.0,0.0,2.53,0.0,0.194
1156,2.699,0.0,0.0,0.08,0.0,0.194
1157,2.814,1.04,2.278,2.57,0.28,0.319
1158,0.571,0.0,0.123,1.67,0.31,0.277
1159,0.571,0.0,0.123,4.12,0.31,0.277
1160,0.0,0.0,0.123,1.67,0.31,0.091
1161,2.784,3.12,1.055,0.15,0.69,0.494
1162,0.395,3.12,1.055,0.15,0.69,0.429
1163,1.957,3.12,1.055,0.15,0.69,0.891
1164,0.0,3.85,2.656,0.06,0.77,0.803
1165,0.22,3.85,2.656,0.06,0.77,0.803
1166,0.865,3.85,2.656,0.06,0.77,0.107
1167,3.808,1.28,4.827,8.99,1.27,2.975
1168,2.756,1.28,4.827,6.54,1.27,0.309
1169,3.401,1.28,4.827,8.99,1.27,3.437
1170,4.093,1.59,2.708,1.82,0.21,6.529
1171,1.686,1.49,1.732,1.77,0.15,2.899
1172,2.361,2.13,3.816,3.39,0.48,0.75
1173,1.952,0.0,0.0,0.06,0.0,0.0
1174,2.086,0.0,0.0,0.06,0.0,0.194
1175,1.345,0.0,0.0,0.06,0.0,0.194
1176,0.22,0.47,0.161,0.09,0.05,0.134
1177,1.112,1.01,0.982,0.0,0.33,0.2
1178,2.537,1.01,0.982,4.9,0.33,0.134
1179,2.004,0.96,1.316,0.89,0.64,0.193
1180,1.576,0.57,0.361,10,1.37,0.325
1181,2.523,1.8,0.073,3.96,1.31,0.342
1182,2.144,0.58,1.271,4.17,0.59,5.533
1183,2.144,0.58,1.271,4.17,0.59,5.533
1184,1.051,0.58,1.271,4.17,0.59,2.995
1185,3.061,3.48,0.826,8.25,0.3,10
1186,0.0,0.0,0.0,0.0,0.0,0
1187,4.038,3.48,0.826,9.65,0.3,7.614
1188,1.565,1.4,0.526,3.4,0.16,0.871
1189,0.851,4.1,0.408,2.97,0.1,0.536
1190,0.686,2.48,0.413,0.08,0.08,0.13
1191,1.647,4.85,0.051,2.06,1.52,0.162
1192,0.686,3.14,1.991,0.21,0.07,0.553
1193,1.175,1.31,0.603,1.21,0.06,5.489
1194,1.784,0.0,0.0,1.05,0.0,5.333
1195,0.033,0.0,0.0,0.0,0.0,3.727
1196,0.878,2.98,1.907,0.0,0.05,1.685
1197,0.0,0.0,0.0,3.7,0.0,0
1198,0.0,0.0,0.0,3.7,0.0,0
1199,0.0,0.0,0.0,3.7,0.0,0
1200,0.22,1.22,1.204,0.0,0.24,0.102
1201,0.439,1.22,1.204,0.0,0.24,0.102
1202,0.0,1.22,1.204,0.0,0.24,0.102
1203,0.0,6.21,5.681,0.45,0.26,0.589
1204,0.0,6.21,5.681,0.45,0.26,0.589
1205,0.642,6.21,5.681,0.45,0.26,0.589
1206,1.636,4.24,2.646,0.21,1.5,10
1207,0.9,3.62,3.568,0.16,1.24,7.907
1208,2.158,4.24,2.646,0.21,1.5,10
1209,1.277,0.27,1.917,3.77,0.46,1.218
1210,0.296,0.15,1.1,3.66,0.31,6.551
1211,0.0,4.39,4.853,0.25,0.15,0.444
1212,0.604,4.18,3.435,0.69,0.3,1.71
1213,0.0,5.0,4.507,0.57,0.37,0.486
1214,3.157,4.18,3.435,3.14,0.3,0.966
1215,0.604,1.26,0.597,0.51,0.06,1.095
1216,0.22,1.26,0.597,0.51,0.06,1.791
1217,0.807,0.17,0.736,0.96,0.0,0.498
1218,3.259,1.89,0.403,6.37,0.5,4.827
1219,3.259,1.89,0.403,6.37,0.5,4.827
1220,4.304,1.89,0.403,5.32,0.5,3.726
1221,1.032,1.25,1.19,0.77,0.7,8.437
1222,2.084,0.0,0.0,2.45,0.0,2.036
1223,0.0,0.0,0,2.45,0.0,0
1224,0.865,4.16,0.428,0.41,1.0,0.874
1225,1.225,0.0,0.158,0.43,3.16,0.022
1226,0.0,0.0,0.0,4.9,0.0,0.5
1227,0.0,2.78,0.477,0.06,0.63,0.495
1228,0.22,1.42,0.329,0.13,0.87,0.134
1229,1.551,3.42,2.131,0.21,0.81,0.591
1230,0.0,1.72,0.309,0.06,0.11,0.018
1231,0.22,1.72,0.309,0.06,0.11,0.018
1232,0.0,1.72,0.309,0.06,0.11,0.018
1233,0.22,3.8,0.028,0.07,0.12,0.273
1234,0.0,3.8,0.028,0.07,0.12,0.106
1235,0.0,0.58,0.493,0.0,0.37,0.115
1236,0.0,2.08,1.051,3.8,0.49,0.354
1237,0.22,2.08,1.051,3.8,0.49,0.16
1238,0.0,2.08,1.051,3.8,0.49,0.16
1239,0.439,1.1,0.983,0.67,0.4,0.108
1240,0.22,1.1,0.983,0.67,0.4,0.302
1241,0.892,1.1,0.983,0.67,0.4,0.302
1242,0.736,0.88,4.98,0.75,0.82,6.208
1243,5.169,0.88,4.98,3.2,0.82,3.146
1244,4.299,0.88,4.98,0.75,0.82,6.208
1245,0.0,2.86,0.199,1.05,4.8,0.049
1246,0.22,2.86,0.199,4.9,4.8,0.049
1247,0.958,0.96,0.842,2.85,0.07,0.833
1248,1.123,0.96,0.842,3.9,0.07,0.082
1249,1.562,0.96,0.842,2.85,0.07,0.779
1250,0.966,0.0,0.0,1.6,0.0,0.0
1251,4.102,0.0,0.0,1.6,0.0,0.186
1252,2.087,0.0,0.0,2.65,0.0,0.314
1253,0.0,3.74,1.037,0.94,0.65,0.624
1254,0.279,0.0,0.0,0.22,0.0,0.696
1255,0.22,2.34,3.444,0.22,1.18,0.169
1256,0.818,4.43,4.289,0.88,0.58,6.444
1257,0.379,4.43,4.289,0.88,0.58,5.66
1258,1.131,4.43,4.289,0.88,0.58,8.723
1259,0.992,0.0,0.0,2.45,0.0,0.696
1260,0.772,0.0,0.0,2.45,0.0,0.696
1261,1.195,0.0,0.0,2.45,0.0,0.696
1262,0.22,0.08,1.905,0.0,0.09,0.08
1263,0.0,0.08,1.905,0.0,0.09,0.08
1264,1.208,1.24,1.328,0.06,0.26,0.08
1265,0.22,0.92,1.702,0.0,0.41,0.111
1266,0.22,0.92,1.702,0.0,0.41,0.111
1267,4.395,2.24,1.056,5.54,0.79,6.515
1268,0.0,3.4,0.35,0.12,1.89,0.224
1269,0.892,0.75,0.554,0.11,1.31,0.19
1270,0.22,0.75,0.554,0.11,1.31,0.384
1271,3.102,0.0,0.0,0.31,0.0,0.718
1272,1.2,0.01,1.454,4.91,2.17,5.995
1273,0.0,2.53,1.092,0.0,3.15,0.165
1274,0.604,3.47,0.323,3.6,0.28,1.77
1275,0.78,4.33,2.254,0.84,0.23,1.18
1276,0.324,1.43,2.7,1.05,0.36,3.56
1277,0.0,0.0,0,0.0,0.0,0
1278,0.604,4.04,0.642,10,0.71,0.139
1279,0.604,4.04,0.642,5.35,0.71,0.139
1280,0.604,4.04,0.642,5.35,0.71,0.139
1281,1.697,2.77,2.923,4.04,0.29,0.495
1282,4.315,2.77,2.923,4.04,0.29,2.637
1283,2.712,2.77,2.923,4.04,0.29,1.911
1284,0.0,4.21,0.291,2.41,3.05,0.28
1285,0.0,4.21,0.291,2.41,3.05,0.28
1286,0.0,4.21,0.291,2.41,3.05,0.28
1287,0.176,5.3,3.064,0.33,1.1,1.655
1288,0.604,5.3,3.064,0.33,1.1,1.383
1289,0.0,4.96,3.752,0.55,0.39,1.112
1290,0.456,0.0,0.0,5.49,0.0,0.066
1291,0.0,1.04,0.031,0.28,2.12,0.113
1292,1.465,0.0,0.0,2.45,0.0,0.396
1293,1.545,0.0,0.0,5.64,0.0,0.178
1294,0.002,0.0,0.0,5.64,0.0,0.0
1295,0.518,0.0,0.0,5.64,0.0,1.201
1296,0.22,1.57,3.799,0.0,0.61,0.128
1297,0.22,1.57,3.799,0.0,0.61,0.128
1298,1.123,1.57,3.799,0.0,0.61,0.128
1299,1.908,0.51,0.755,4.23,0.34,4.56
1300,4.955,0.51,0.755,1.78,0.34,9.855
1301,2.449,0.51,0.755,4.23,0.34,4.44
1302,0.0,0.0,0.0,0.06,0.0,0
1303,0.0,0.0,0.0,3.55,0.0,0
1304,1.18,1.32,0.803,1.15,0.88,0.15
1305,0.769,4.08,0.454,0.0,2.41,0.113
1306,0.769,4.08,0.454,0.0,2.41,0.113
1307,1.297,4.08,0.454,0.0,2.41,0.113
1308,2.631,2.43,1.582,0.43,1.32,1.524
1309,0.586,2.52,1.9,3.15,0.53,1.263
1310,0.586,2.52,1.9,0.7,0.53,1.155
1311,1.751,1.05,1.017,0.31,0.14,0.449
1312,3.578,1.05,1.017,2.75,0.14,0.395
1313,1.686,1.05,1.017,0.31,0.14,0.515
1314,0.0,0.0,0.0,0.0,0.0,0
1315,0.892,2.69,9.777,10,1.01,0.711
1316,0.0,0.0,0,0.0,0.0,0
1317,4.595,2.31,2.919,3.05,0.34,1.21
1318,4.595,2.31,2.919,3.05,0.34,1.21
1319,0.0,2.31,2.919,0.6,0.34,0.149
1320,4.538,2.31,2.919,3.05,0.34,1.073
1321,4.812,0.0,0.0,0.05,0.0,0.194
1322,5.28,0.0,0.0,2.5,0.0,1.986
1323,2.756,0.0,0.0,0.05,0.0,0.438
1324,0.0,0.0,0.0,0.0,0.0,0
1325,0.961,0.0,0.0,0.0,0.0,3.388
1326,0.0,2.71,3.317,0.14,0.52,2.226
1327,0.692,2.4,1.321,3.55,0.84,8.982
1328,0.0,0.0,0,1.05,0.0,0
1329,3.426,3.69,2.271,5.17,1.02,6.976
1330,0.969,2.69,2.569,6.03,0.88,7.411
1331,1.872,2.39,2.189,6.0,0.14,7.109
1332,2.166,2.39,2.189,7.4,0.14,2.181
1333,1.312,3.24,6.739,1.23,0.26,1.442
1334,0.45,3.24,6.739,1.23,0.26,1.819
1335,1.312,3.24,6.739,1.23,0.26,1.839
1336,0.439,4.24,2.646,0.21,1.5,2.002
1337,1.636,4.24,2.646,0.21,1.5,10
1338,0.571,4.29,3.448,0.24,0.73,8.127
1339,1.038,1.31,2.495,3.68,0.83,4.194
1340,2.218,1.31,2.495,10,0.83,5.845
1341,0.67,1.31,2.495,6.12,0.83,2.353
1342,1.038,0.43,0.104,0.09,0.14,4.379
1343,0.889,0.43,0.104,0.09,0.14,1.275
1344,0.889,0.43,0.104,0.09,0.14,1.275
1345,0.9,2.11,10.111,2.8,1.38,1.201
1346,0.066,1.89,7.826,10,0.75,0.235
1347,0.659,1.89,7.826,10,0.75,0.965
1348,0.0,3.0,0.827,0.75,0.21,0.282
1349,3.561,3.0,0.827,3.19,0.21,1.244
1350,0.752,3.0,0.827,0.75,0.21,2.948
1351,0.961,4.49,1.851,1.08,0.14,1.258
1352,1.861,3.5,1.418,3.78,0.16,7.296
1353,0.884,3.5,1.418,1.33,0.16,10
1354,0.297,2.32,3.388,0.79,0.42,6.585
1355,0.0,2.66,2.268,0.12,0.47,1.454
1356,0.0,4.98,1.811,0.08,0.1,0.508
1357,0.22,3.67,2.498,2.57,0.6,0.839
1358,0.714,3.67,2.498,2.57,0.6,1.476
1359,0.22,3.67,2.498,0.13,0.6,0.839
1360,0.516,0.89,2.846,1.27,0.2,1.704
1361,0.867,0.89,2.846,3.72,0.2,1.217
1362,2.618,0.89,2.846,1.27,0.2,1.097
1363,0.642,1.3,3.395,3.57,0.87,10
1364,1.515,1.02,2.215,1.06,1.18,6.488
1365,0.686,0.28,4.675,1.21,0.55,7.242
1366,0.0,2.17,2.398,0.22,0.14,2.404
1367,0.22,2.02,0.95,5.85,0.48,1.116
1368,0.999,3.54,8.037,1.42,0.19,5.129
1369,0.395,1.29,0.891,0.19,0.31,3.322
1370,0.379,3.59,1.077,3.72,0.3,1.962
1371,0.0,0.0,0.0,0.0,0.0,0
1372,1.729,3.94,0.457,0.0,1.71,0.811
1373,0.0,3.94,0.457,0.0,1.71,0.811
1374,0.423,3.94,0.457,0.0,1.71,0.115
1375,0.006,0.0,0.0,2.49,0.0,0.743
1376,0.006,0.0,0.0,0.04,0.0,0.0
1377,0.006,0.0,0.0,2.49,0.0,0.0
1378,0.22,4.56,0.951,0.43,0.93,1.011
1379,0.22,4.56,0.951,0.43,0.93,1.011
1380,0.0,4.56,0.951,0.43,0.93,0.117
1381,0.0,3.24,6.739,1.23,0.26,0.239
